1089746460	20230317	202303	2023	2023.2110	BGD	BANGLADESH	BGD								BUS	INDUSTRY						BUS			0	061	061	06	2	6.4	10	1	10	2.51396648044693	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230317141500	https://www.exhibitionworld.co.uk/bangladesh-pharma-manufacturing-capabilities-on-show-in-dhaka
1089746461	20230317	202303	2023	2023.2110	BLR	BELARUSIAN	BLR								BLRMIL	BELARUS	BLR					MIL			1	173	173	17	4	-5.0	4	1	4	-7.84313725490196	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	20230317141500	https://news.yahoo.com/belarus-weekly-lukashenko-visits-iran-113949199.html
1089746462	20230317	202303	2023	2023.2110	BLRGOV	BELARUS	BLR					GOV			BLRMIL	BELARUS	BLR					MIL			1	173	173	17	4	-5.0	4	1	4	-7.84313725490196	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	20230317141500	https://news.yahoo.com/belarus-weekly-lukashenko-visits-iran-113949199.html
1089746463	20230317	202303	2023	2023.2110	BLRGOV	BELARUSIAN	BLR					GOV			MIL	MILITARY						MIL			1	173	173	17	4	-5.0	2	1	2	-7.84313725490196	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	4	Machulishchy, Minsk, Horad, Belarus	BO	BO05	39961	53.7788	27.5948	-1945797	20230317141500	https://news.yahoo.com/belarus-weekly-lukashenko-visits-iran-113949199.html
1089746464	20230317	202303	2023	2023.2110	BRA	BRAZIL	BRA								USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-2.39234449760766	1	Brazil	BR	BR		-10	-55	BR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Brazil	BR	BR		-10	-55	BR	20230317141500	https://www.ctvnews.ca/world/george-santos-refuses-to-quit-brazenly-says-truth-still-matters-1.6317366
1089746465	20230317	202303	2023	2023.2110	BRA	BRAZIL	BRA								USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-2.39234449760766	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230317141500	https://www.ctvnews.ca/world/george-santos-refuses-to-quit-brazenly-says-truth-still-matters-1.6317366
1089746466	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	10	1	10	1.2531328320802	4	Greater London, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5	-0.166667	-2597512	0								4	Greater London, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5	-0.166667	-2597512	20230317141500	https://brazilbusiness.einnews.com/pr_news/622750341/patient-temperature-monitoring-market-size-share-and-growth-analysis-for-2023-2032
1089746467	20230317	202303	2023	2023.2110	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	5	1	5	-0.38314176245211	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20230317141500	https://eurasianet.org/azerbaijani-show-business-navigates-state-pressures-incentives
1089746468	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													1	012	012	01	1	-0.4	1	1	1	0.21810250817884	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	0								3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20230317141500	https://news.yahoo.com/open-source-where-triangle-companies-132228752.html
1089746469	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS													1	013	013	01	1	0.4	10	1	10	3.17460317460318	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20230317141500	https://renews.biz/84488/enel-green-powers-profitability-drops/
1089746470	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS													1	030	030	03	1	4.0	10	1	10	4.47368421052632	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20230317141500	https://www.bizcommunity.com/Article/196/841/236941.html
1089746471	20230317	202303	2023	2023.2110	BUS	INDUSTRY						BUS													1	0311	031	03	1	5.2	10	1	10	2.89256198347107	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20230317141500	http://www.plastemart.com/press-release-plastics-industry/plexconnect-2023-attracts-over-150-leading-buyers-of-plastics-from-world-over/7140
1089746472	20230317	202303	2023	2023.2110	BUS	BANK						BUS													1	040	040	04	1	1.0	10	1	10	0.21810250817884	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	0								3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20230317141500	https://news.yahoo.com/open-source-where-triangle-companies-132228752.html
1089746473	20230317	202303	2023	2023.2110	BUS	INDUSTRY						BUS													0	042	042	04	1	1.9	2	1	2	2.89256198347107	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20230317141500	http://www.plastemart.com/press-release-plastics-industry/plexconnect-2023-attracts-over-150-leading-buyers-of-plastics-from-world-over/7140
1089746474	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													0	042	042	04	1	1.9	10	1	10	0.37144036318613	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20230317141500	https://www.flightglobal.com/flight-international/how-saf-experimentation-is-fuelling-change-for-military-operators/152500.article
1089746475	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS													1	090	090	09	2	-2.0	10	1	10	1.2531328320802	4	Greater London, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5	-0.166667	-2597512	0								1	United States	US	US		39.828175	-98.5795	US	20230317141500	https://brazilbusiness.einnews.com/pr_news/622750341/patient-temperature-monitoring-market-size-share-and-growth-analysis-for-2023-2032
1089746476	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	3	1	3	0.11185682326622	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20230317141500	https://www.yahoo.com/lifestyle/kering-targets-40-percent-cut-133000412.html
1089746477	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	2	1	2	0.11185682326622	4	Saint Laurent, Pays de la Loire, France	FR	FRB5	16309	47.3511	-0.949375	-1466568	0								4	Saint Laurent, Pays de la Loire, France	FR	FRB5	16309	47.3511	-0.949375	-1466568	20230317141500	https://www.yahoo.com/lifestyle/kering-targets-40-percent-cut-133000412.html
1089746478	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	10	1	10	3.31491712707182	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20230317141500	https://www.streetinsider.com/PRNewswire/Brand+Institute+Promotes+Kurt+Yoon,+R.Ph.,+to+Divisional+President,+Asia/21386869.html
1089746479	20230317	202303	2023	2023.2110	BUS	INVESTOR						BUS													1	115	115	11	3	-2.0	6	1	6	-2.49307479224377	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20230317141500	https://www.fxstreet.com/cryptocurrencies/news/robert-kiyosaki-advocates-buying-bitcoin-while-youtubers-are-hit-with-1-billion-lawsuit-by-ftx-investors-202303171116
1089746480	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													1	120	120	12	3	-4.0	10	1	10	-3.64464692482916	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230317141500	https://www.theguardian.com/business/2023/mar/17/pornhub-owner-mindgeek-sold-to-private-equity-firm
1089746481	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													1	130	130	13	3	-4.4	20	2	20	-3.68729373282414	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20230317141500	https://markets.financialcontent.com/stocks/article/gnwcq-2023-3-17-cancervax-universal-cancer-vaccine-being-developed-by-ucla
1089746482	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS													0	141	141	14	3	-6.5	10	1	10	0.37144036318613	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20230317141500	https://www.flightglobal.com/flight-international/how-saf-experimentation-is-fuelling-change-for-military-operators/152500.article
1089746483	20230317	202303	2023	2023.2110	BUS	CEOS						BUS			BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	10	1	10	3.43347639484978	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20230317141500	https://www.ajot.com/news/port-of-antwerp-bruges-in-the-board-of-the-council
1089746484	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS			CAN	CANADIAN	CAN								1	043	043	04	1	2.8	5	1	5	-3.64464692482916	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230317141500	https://www.theguardian.com/business/2023/mar/17/pornhub-owner-mindgeek-sold-to-private-equity-firm
1089746485	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS			CAN	CANADIAN	CAN								1	060	060	06	2	6.0	5	1	5	-3.64464692482916	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230317141500	https://www.theguardian.com/business/2023/mar/17/pornhub-owner-mindgeek-sold-to-private-equity-firm
1089746486	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS			CAN	CANADIAN	CAN								1	060	060	06	2	6.0	5	1	5	-3.64464692482916	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230317141500	https://www.theguardian.com/business/2023/mar/17/pornhub-owner-mindgeek-sold-to-private-equity-firm
1089746487	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS			EDU	INTELLECTUAL						EDU			1	0833	083	08	2	5.0	20	2	20	-3.68729373282414	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20230317141500	https://markets.financialcontent.com/stocks/article/gnwcq-2023-3-17-cancervax-universal-cancer-vaccine-being-developed-by-ucla
1089746488	20230317	202303	2023	2023.2110	BUS	COMPANIES						BUS			GBR	UNITED KINGDOM	GBR								0	128	128	12	3	-5.0	5	1	5	-2.90964777947933	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230317141500	https://news.yahoo.com/elon-musks-twitter-blue-breaking-123027931.html
1089746489	20230317	202303	2023	2023.2110	BUS	INVESTOR						BUS			GOV	SOVEREIGN						GOV			1	071	071	07	2	7.4	5	1	5	3.16666666666666	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20230317141500	https://www.streetinsider.com/PRNewswire/LINGERFELT+and+Partners+Group+Acquire+1.2+Million+Square-Foot+Class+A+Industrial+Logistics+and+Distribution+Portfolio+in+Richmond%2C+VA/21386821.html
1089746490	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS			HIN	HINDU				HIN					1	010	010	01	1	0.0	10	1	10	3.31125827814569	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20230317141500	https://www.business-standard.com/article/companies/cci-allows-agi-greenpac-to-acquire-hindusthan-national-glass-industries-123031701100_1.html
1089746491	20230317	202303	2023	2023.2110	BUS	INDUSTRY						BUS			ITA	NAPLES	ITA								0	010	010	01	1	0.0	3	1	3	3.87596899224806	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230317141500	https://www.perishablenews.com/produce/mastronardi-produce-launches-backyard-farms-lettuce-from-florida-colorado/
1089746492	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			1	042	042	04	1	1.9	10	1	10	3.30882352941176	0								0								0								20230317141500	https://www.dnaindia.com/viral/report-sleep-is-the-new-bonus-this-indian-company-is-giving-gift-of-sleep-to-employees-on-world-sleep-day-2023-3030556
1089746493	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			LAB	WORKER						LAB			1	060	060	06	2	6.0	10	1	10	2.2568093385214	0								0								0								20230317141500	https://www.pcworld.com/article/1661649/forget-bing-microsoft-365-copilot-looks-like-ais-killer-app.html
1089746494	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			LEG	CHAMBER						LEG			1	036	036	03	1	4.0	5	1	5	5.09554140127389	3	Fairview, Texas, United States	US	USTX	TX085	33.1579	-96.6317	1335618	3	Fairview, Texas, United States	US	USTX	TX085	33.1579	-96.6317	1335618	3	Fairview, Texas, United States	US	USTX	TX085	33.1579	-96.6317	1335618	20230317141500	https://starlocalmedia.com/allenamerican/allen-business-briefs-chamber-hosts-5-05-networking/article_8f71852e-c348-11ed-a2ab-83cdebe254bd.html
1089746495	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			LEG	CHAMBER						LEG			1	036	036	03	1	4.0	5	1	5	5.09554140127389	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230317141500	https://starlocalmedia.com/allenamerican/allen-business-briefs-chamber-hosts-5-05-networking/article_8f71852e-c348-11ed-a2ab-83cdebe254bd.html
1089746496	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			LEG	CHAMBER						LEG			1	043	043	04	1	2.8	5	1	5	5.09554140127389	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230317141500	https://starlocalmedia.com/allenamerican/allen-business-briefs-chamber-hosts-5-05-networking/article_8f71852e-c348-11ed-a2ab-83cdebe254bd.html
1089746497	20230317	202303	2023	2023.2110	BUS	COMPANY						BUS			MED	WEBSITE						MED			1	010	010	01	1	0.0	5	1	5	1.84119677790564	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20230317141500	https://www.defenseworld.net/2023/03/17/bank-of-new-york-mellon-corp-buys-111026-shares-of-lyondellbasell-industries-nyselyb.html
1089746498	20230317	202303	2023	2023.2110	BUS	AIRLINE						BUS			MIL	MILITARY						MIL			0	046	046	04	1	7.0	10	1	10	0.37144036318613	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20230317141500	https://www.flightglobal.com/flight-international/how-saf-experimentation-is-fuelling-change-for-military-operators/152500.article
1089746499	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			MNC	MNCS						MNC			1	0311	031	03	1	5.2	10	1	10	3.77358490566037	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20230317141500	https://www.careerindia.com/tips/bba-in-finance-scope-and-career-opportunities-034728.html
1089746500	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			MNCUSA	MICROSOFT	USA					MNC			1	0841	084	08	2	7.0	10	1	10	2.2568093385214	0								0								0								20230317141500	https://www.pcworld.com/article/1661649/forget-bing-microsoft-365-copilot-looks-like-ais-killer-app.html
1089746501	20230317	202303	2023	2023.2110	BUS	INDUSTRY						BUS			NGA	NIGERIA	NGA								1	040	040	04	1	1.0	9	1	9	2.6431718061674	4	Kayode, Nigeria (general), Nigeria	NI	NI00	22964	7.23333	3.53333	-2015127	4	Kayode, Nigeria (general), Nigeria	NI	NI00	22964	7.23333	3.53333	-2015127	4	Kayode, Nigeria (general), Nigeria	NI	NI00	22964	7.23333	3.53333	-2015127	20230317141500	https://www.digitalsignagetoday.com/blogs/all-shook-up-e4-experience-includes-elvis-emerging-tech-dei/
1089746502	20230317	202303	2023	2023.2110	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	3.87596899224806	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230317141500	https://www.perishablenews.com/produce/mastronardi-produce-launches-backyard-farms-lettuce-from-florida-colorado/
1089746503	20230317	202303	2023	2023.2110	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	3.87596899224806	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230317141500	https://www.perishablenews.com/produce/mastronardi-produce-launches-backyard-farms-lettuce-from-florida-colorado/
1089746504	20230317	202303	2023	2023.2110	BUS	MANUFACTURER						BUS			USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	-1.4637904468413	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20230317141500	https://www.ctvnews.ca/world/tyre-sampson-was-14-when-he-died-after-falling-off-an-amusement-ride-last-year-his-mother-was-there-as-the-ride-was-dismantled-1.6317313
1089746505	20230317	202303	2023	2023.2110	BUS	CHAMBER OF COMMERCE						BUS			USA	AUSTIN	USA								1	036	036	03	1	4.0	1	1	1	5.09554140127389	3	Fairview, Texas, United States	US	USTX	TX085	33.1579	-96.6317	1335618	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Collin County, Texas, United States	US	USTX		33.2001	-96.5669	1383828	20230317141500	https://starlocalmedia.com/allenamerican/allen-business-briefs-chamber-hosts-5-05-networking/article_8f71852e-c348-11ed-a2ab-83cdebe254bd.html
1089746506	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			USA	FLORIDA	USA								1	043	043	04	1	2.8	2	1	2	-0.43103448275862	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230317141500	https://www.bizpacreview.com/2023/03/17/hyatt-regency-miami-points-fingers-over-lewd-drag-show-threatening-liquor-license-1341664/
1089746507	20230317	202303	2023	2023.2110	BUS	BOSS						BUS			USA	AMERICAN	USA								1	046	046	04	1	7.0	10	1	10	1.68067226890757	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230317141500	https://www.kunm.org/show/womens-focus/2023-03-16/elevating-the-voices-of-women
1089746508	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	081	081	08	2	5.0	4	1	4	-2.31481481481481	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20230317141500	https://www.klcc.org/economy-business/2023-03-17/oregon-cannabis-businesses-struggle-to-survive-amid-record-low-prices
1089746509	20230317	202303	2023	2023.2110	BUS	INVESTOR						BUS			USA	UNITED STATES	USA								1	115	115	11	3	-2.0	4	1	4	-2.49307479224377	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230317141500	https://www.fxstreet.com/cryptocurrencies/news/robert-kiyosaki-advocates-buying-bitcoin-while-youtubers-are-hit-with-1-billion-lawsuit-by-ftx-investors-202303171116
1089746510	20230317	202303	2023	2023.2110	BUS	BANK						BUS			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	5	1	5	-0.53981106612686	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230317141500	https://www.smdailyjournal.com/opinion/guest_perspectives/the-week-that-shook-silicon-valley-and-everywhere-else/article_f815062a-c47c-11ed-8591-7f079eff95ca.html
1089746511	20230317	202303	2023	2023.2110	BUS	BUSINESS						BUS			USABUS	OREGON	USA					BUS			1	081	081	08	2	5.0	6	1	6	-2.31481481481481	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20230317141500	https://www.klcc.org/economy-business/2023-03-17/oregon-cannabis-businesses-struggle-to-survive-amid-record-low-prices
